query_table,query_column
csvData25375930.csv,line/ramp
csvData25375930.csv,round
csvData25375930.csv,site id
csvData25375930.csv,speed
csvData25375930.csv,yob
csvData13772624.csv,Appear
csvData13772624.csv,Comp
csvData13772624.csv,Oppo
csvData13772624.csv,Team
csvData1515375.csv,Date
csvData1515375.csv,Opponent
csvData1515375.csv,Score
csvData1515375.csv,fum
csvData1515375.csv,saf
csvData1515375.csv,xpm
csvData10819469.csv,Bust (inches)
csvData10819469.csv,CN (cm)
csvData10819469.csv,Hip (inches)
csvData10819469.csv,Waist (inches)
csvData10819469.csv,Wm Alpha
csvData10819469.csv,Wm US
csvData16403538.csv,Date
csvData16403538.csv,Opponent
csvData22587519.csv,City
csvData22587519.csv,Games
csvData22587519.csv,Phase
csvData22587519.csv,Result
csvData22587519.csv,Sport
csvData22765343.csv,Bust (inches)
csvData22765343.csv,CN (cm)
csvData22765343.csv,Hip (inches)
csvData22765343.csv,Waist (inches)
csvData22765343.csv,Wm Alpha
csvData22765343.csv,Wm US
csvData27514693.csv,Bust (inches)
csvData27514693.csv,CN (cm)
csvData27514693.csv,Hip (inches)
csvData27514693.csv,Waist (inches)
csvData27514693.csv,Wm Alpha
csvData27514693.csv,Wm US
csvData17434855.csv,Country
csvData17434855.csv,class
csvData17434855.csv,date
csvData17434855.csv,div
csvData17434855.csv,site id
csvData17434855.csv,tour
csvData4857600.csv,Description
csvData4857600.csv,Line
csvData2963812.csv,Bust (inches)
csvData2963812.csv,Hip (inches)
csvData2963812.csv,Waist (inches)
csvData2963812.csv,Wm Alpha
csvData21499778.csv,Bust (inches)
csvData21499778.csv,CN (cm)
csvData21499778.csv,Hip (inches)
csvData21499778.csv,Waist (inches)
csvData21499778.csv,Wm Alpha
csvData21499778.csv,Wm US
csvData17169701.csv,Bust (inches)
csvData17169701.csv,CN (cm)
csvData17169701.csv,Hip (inches)
csvData17169701.csv,Waist (inches)
csvData17169701.csv,Wm Alpha
csvData11623905.csv,Country
csvData11623905.csv,class
csvData11623905.csv,place
csvData11623905.csv,round
csvData11623905.csv,site id
csvData11623905.csv,tour
csvData28598833.csv,Coupon (%)
csvData28598833.csv,Duration
csvData28598833.csv,ISIN
csvData28598833.csv,Market Value
csvData28598833.csv,Maturity
csvData28598833.csv,Name
csvData28598833.csv,Notional Value
csvData28598833.csv,Par Value
csvData28598833.csv,Price
csvData28598833.csv,Sector
csvData28598833.csv,Weight (%)
csvData28598833.csv,YTM (%)
csvData28598833.csv,Yield to Call (%)
csvData28598833.csv,Yield to Worst (%)
csvData653743.csv,Bust (inches)
csvData653743.csv,CN (cm)
csvData653743.csv,Hip (inches)
csvData653743.csv,Waist (inches)
csvData653743.csv,Wm Alpha
csvData3439644.csv,Country
csvData3439644.csv,class
csvData3439644.csv,date
csvData3439644.csv,place
csvData3439644.csv,round
csvData3439644.csv,yob
csvData5487247.csv,Games
csvData5487247.csv,Rank
csvData5487247.csv,Result
csvData5487247.csv,SOG
csvData5487247.csv,Team
csvData16681302.csv,Company Name
csvData16681302.csv,Current Ratio
csvData16681302.csv,Debt-to-Rev.
csvData16681302.csv,Financial Strength
csvData16681302.csv,Market Cap (Mil)
csvData16681302.csv,Oper. Margin (%)
csvData16681302.csv,P/E (NRI)
csvData16681302.csv,P/S Ratio
csvData16681302.csv,Profitability Rank
csvData16681302.csv,ROA (%)
csvData16681302.csv,ROE (%)
csvData16681302.csv,Ticker
csvData4332943.csv,G/90min
csvData4332943.csv,Player
csvData4332943.csv,SHTS
csvData19884831.csv,LEAGUE
csvData19884831.csv,POSTSEASON
csvData19884831.csv,TEAM
csvData6662094.csv,MIN
csvData6662094.csv,ON BENCH
csvData20268485.csv,Bust (inches)
csvData20268485.csv,CN (cm)
csvData20268485.csv,Hip (inches)
csvData20268485.csv,Waist (inches)
csvData20268485.csv,Wm Alpha
csvData18823542.csv,date
csvData18823542.csv,line/ramp
csvData18823542.csv,place
csvData18823542.csv,round
csvData18823542.csv,site id
csvData18823542.csv,tour
csvData22157403.csv,Bust (inches)
csvData22157403.csv,Hip (inches)
csvData22157403.csv,Waist (inches)
csvData22157403.csv,Wm Alpha
csvData25919336.csv,Bust (inches)
csvData25919336.csv,Hip (inches)
csvData25919336.csv,Waist (inches)
csvData25919336.csv,Wm Alpha
csvData25919336.csv,Wm US
csvData16667025.csv,Catholics
csvData16667025.csv,Catholics Per Priest
csvData16667025.csv,Diocesan Priests
csvData16667025.csv,Female Religious
csvData16667025.csv,Male Religious
csvData16667025.csv,Parishes
csvData16667025.csv,Percent Catholic
csvData16667025.csv,Religious Priests
csvData16667025.csv,Source
csvData16667025.csv,Total Population
csvData16667025.csv,Total Priests
csvData3494279.csv,City
csvData3494279.csv,Class
csvData3494279.csv,County
csvData3494279.csv,Emission
csvData3494279.csv,Frequency
csvData3494279.csv,Lat
csvData11736535.csv,Opponent
csvData422285.csv,Date
csvData422285.csv,Opponent
csvData422285.csv,Score
csvData422285.csv,off
csvData23094959.csv,Opponent
csvData23094959.csv,Score
csvData22741885.csv,Country
csvData22741885.csv,class
csvData22741885.csv,date
csvData22741885.csv,div
csvData22741885.csv,round
csvData22741885.csv,sex
csvData22741885.csv,site id
csvData5339470.csv,Description
csvData5339470.csv,GMT Time
csvData5339470.csv,Live Score Result
csvData5339470.csv,Local Time
csvData5339470.csv,Stats
csvData5339470.csv,Teams
csvData12116743.csv,Company Name
csvData12116743.csv,Current Ratio
csvData12116743.csv,Debt-to-Rev.
csvData12116743.csv,Financial Strength
csvData12116743.csv,Market Cap (Mil)
csvData12116743.csv,Oper. Margin (%)
csvData12116743.csv,P/E (NRI)
csvData12116743.csv,P/S Ratio
csvData12116743.csv,Profitability Rank
csvData12116743.csv,ROA (%)
csvData12116743.csv,Ticker
csvData11618254.csv,Bust (inches)
csvData11618254.csv,CN (cm)
csvData11618254.csv,Hip (inches)
csvData11618254.csv,Waist (inches)
csvData11618254.csv,Wm Alpha
csvData11618254.csv,Wm US
csvData20180748.csv,Econ
csvData20180748.csv,Name
csvData20180748.csv,Wkts
csvData19048587.csv,Opponent
csvData24515113.csv,$/WARP Sort
csvData24515113.csv,Pct Sort
csvData24515113.csv,Player
csvData24515113.csv,Player Sort
csvData24515113.csv,Pos
csvData24515113.csv,Salary
csvData24515113.csv,Salary Sort
csvData24515113.csv,WARP Sort
csvData24515113.csv,WARP/$M
csvData24515113.csv,WARP/$M Sort
csvData11632972.csv,Company Name
csvData11632972.csv,Current Ratio
csvData11632972.csv,Debt-to-Rev.
csvData11632972.csv,Financial Strength
csvData11632972.csv,Market Cap (Mil)
csvData11632972.csv,Oper. Margin (%)
csvData11632972.csv,P/E (NRI)
csvData11632972.csv,P/S Ratio
csvData11632972.csv,Profitability Rank
csvData11632972.csv,ROA (%)
csvData11632972.csv,ROE (%)
csvData11632972.csv,Ticker
csvData12357349.csv,Country
csvData12357349.csv,date
csvData12357349.csv,line/ramp
csvData12357349.csv,place
csvData12357349.csv,round
csvData12357349.csv,sex
csvData12357349.csv,site id
csvData12357349.csv,speed
csvData21411958.csv,Date
csvData21411958.csv,Opponent
csvData22012774.csv,Date
csvData22012774.csv,Opponent
csvData22012774.csv,Score
csvData16339602.csv,Age
csvData16339602.csv,BB/K Ratio
csvData16339602.csv,Contact Rate
csvData16339602.csv,Isolated Power
csvData16339602.csv,Strikeout Rate
csvData16339602.csv,Walk Rate
csvData16339602.csv,Year
csvData5383913.csv,Age
csvData5383913.csv,BB/K Ratio
csvData5383913.csv,Contact Rate
csvData5383913.csv,Isolated Power
csvData5383913.csv,Strikeout Rate
csvData5383913.csv,Walk Rate
csvData6263320.csv,Bust (inches)
csvData6263320.csv,Hip (inches)
csvData6263320.csv,Waist (inches)
csvData6263320.csv,Wm Alpha
csvData4837421.csv,Bust (inches)
csvData4837421.csv,CN (cm)
csvData4837421.csv,Hip (inches)
csvData4837421.csv,Waist (inches)
csvData4837421.csv,Wm Alpha
csvData10780753.csv,Date
csvData10780753.csv,Phase
csvData10780753.csv,Result
csvData12189181.csv,Bust (inches)
csvData12189181.csv,CN (cm)
csvData12189181.csv,Hip (inches)
csvData12189181.csv,Waist (inches)
csvData12189181.csv,Wm Alpha
csvData12189181.csv,Wm US
csvData28803967.csv,Bust (inches)
csvData28803967.csv,CN (cm)
csvData28803967.csv,Hip (inches)
csvData28803967.csv,Waist (inches)
csvData28803967.csv,Wm Alpha
csvData28803967.csv,Wm US
csvData23722712.csv,Mainboard
csvData23722712.csv,Northbridge
csvData23722712.csv,S 3
csvData23722712.csv,Socket
csvData23722712.csv,Southbridge
csvData23722712.csv,Status
csvData23722712.csv,Super I/O
csvData23722712.csv,VCS5
csvData23722712.csv,v3 only 7
csvData11367473.csv,Date
csvData11367473.csv,Opponent
csvData11367473.csv,Score
csvData29110750.csv,rbi
csvData4959443.csv,Bust (inches)
csvData4959443.csv,CN (cm)
csvData4959443.csv,Hip (inches)
csvData4959443.csv,Waist (inches)
csvData4959443.csv,Wm Alpha
csvData4959443.csv,Wm US
csvData27769844.csv,Bust (inches)
csvData27769844.csv,CN (cm)
csvData27769844.csv,Hip (inches)
csvData27769844.csv,Waist (inches)
csvData27769844.csv,Wm Alpha
csvData27769844.csv,Wm US
csvData15352261.csv,Company Name
csvData15352261.csv,Current Ratio
csvData15352261.csv,Debt-to-Rev.
csvData15352261.csv,Financial Strength
csvData15352261.csv,Market Cap (Mil)
csvData15352261.csv,Oper. Margin (%)
csvData15352261.csv,P/E (NRI)
csvData15352261.csv,P/S Ratio
csvData15352261.csv,Profitability Rank
csvData15352261.csv,ROA (%)
csvData15352261.csv,ROE (%)
csvData15352261.csv,Ticker
csvData6081462.csv,Bust (inches)
csvData6081462.csv,CN (cm)
csvData6081462.csv,Hip (inches)
csvData6081462.csv,Waist (inches)
csvData6081462.csv,Wm Alpha
csvData21821213.csv,Opponent
csvData21821213.csv,Score
csvData21821213.csv,bhe
csvData21821213.csv,digs
csvData21821213.csv,tot
csvData25236591.csv,Country
csvData25236591.csv,Name
csvData25236591.csv,class
csvData25236591.csv,date
csvData25236591.csv,line/ramp
csvData25236591.csv,place
csvData25236591.csv,round
csvData25236591.csv,site id
csvData25236591.csv,tour
csvData28856344.csv,Opponent
csvData5296964.csv,Opponent
csvData11247855.csv,Batter
csvData11247855.csv,Pit(cnt)Sequence
csvData11247855.csv,Play Description
csvData21580569.csv,AST
csvData21580569.csv,Player
csvData19238849.csv,Conv
csvData19238849.csv,Draw
csvData19238849.csv,Match Date
csvData19238849.csv,Opposition
csvData19238849.csv,Pens
csvData19238849.csv,Start
csvData19238849.csv,Sub
csvData19238849.csv,Tries
csvData19238849.csv,Won
csvData14666182.csv,4 to 10
csvData14666182.csv,Average Position
csvData14666182.csv,In Money
csvData14666182.csv,Official Prize Money €
csvData14666182.csv,Race to Dubai Points
csvData14666182.csv,Rank
csvData14666182.csv,Stroke Average
csvData14666182.csv,Tournaments Played
csvData17479207.csv,Name
csvData17479207.csv,line/ramp
csvData17479207.csv,sex
csvData17479207.csv,site id
csvData17479207.csv,speed
csvData17479207.csv,tour
csvData22160915.csv,Date
csvData22160915.csv,Opponent
csvData6267623.csv,Country
csvData6267623.csv,Name
csvData6267623.csv,round
csvData6267623.csv,tour
csvData783968.csv,Going
csvData783968.csv,Jockey
csvData783968.csv,Winner
csvData1800845.csv,162WL%
csvData1800845.csv,Age
csvData1800845.csv,Name
csvData1800845.csv,Pos Summary
csvData1800845.csv,Rbaser
csvData1800845.csv,Rbat
csvData1800845.csv,Rfield
csvData1800845.csv,Rpos
csvData1800845.csv,waaWL%
csvData15307913.csv,LEAGUE
csvData15307913.csv,POSTSEASON
csvData15307913.csv,SEASON
csvData15307913.csv,TEAM
csvData23090145.csv,Batting Average
csvData23090145.csv,Doubles
csvData23090145.csv,Home Runs
csvData23090145.csv,Runs Batted In
csvData23090145.csv,Runs Scored
csvData23090145.csv,Stolen Bases
csvData11213010.csv,Sr. No
csvData25851073.csv,Bust (inches)
csvData25851073.csv,Hip (inches)
csvData25851073.csv,Waist (inches)
csvData25851073.csv,Wm Alpha
csvData25851073.csv,Wm US
csvData15702478.csv,Bust (inches)
csvData15702478.csv,CN (cm)
csvData15702478.csv,Hip (inches)
csvData15702478.csv,Waist (inches)
csvData15702478.csv,Wm Alpha
csvData15702478.csv,Wm US
csvData24155216.csv,Buy/Sell
csvData24155216.csv,Company
csvData24155216.csv,Cost ($1000)
csvData24155216.csv,Details
csvData24155216.csv,Insider
csvData24155216.csv,Market Cap ($M)
csvData24155216.csv,Position
csvData24155216.csv,Price Change Since Trade (%)
csvData24155216.csv,Shares
csvData24155216.csv,Symbol
csvData24155216.csv,Trade Price ($)
csvData24155216.csv,Yield (%)
csvData25166301.csv,Catches
csvData25166301.csv,FF Pts
csvData25166301.csv,Player
csvData25166301.csv,Receive TDs
csvData25166301.csv,Receive Yards
csvData25166301.csv,Rush TDs
csvData25166301.csv,Rush Yards
csvData25166301.csv,Total TDs
csvData25166301.csv,Total Yards
csvData13509601.csv,Opponent
csvData13509601.csv,Score
csvData13509601.csv,sack
csvData13509601.csv,tack
csvData14127903.csv,Opponent
csvData14127903.csv,Score
csvData14127903.csv,sog%
csvData11622342.csv,Batting
csvData11622342.csv,RBI
csvData11622342.csv,SLG
csvData11622342.csv,WPA+
csvData24427567.csv,League
csvData24427567.csv,Team
csvData24427567.csv,Year
csvData20467240.csv,Bust (inches)
csvData20467240.csv,CN (cm)
csvData20467240.csv,Hip (inches)
csvData20467240.csv,Waist (inches)
csvData20467240.csv,Wm Alpha
csvData13288404.csv,Opponent
csvData13288404.csv,Score
csvData22980923.csv,A/60
csvData22980923.csv,First A
csvData22980923.csv,FirstA/60
csvData22980923.csv,Points
csvData22980923.csv,Points/60
csvData22980923.csv,Season(s)
csvData22980923.csv,Shots/60
csvData22980923.csv,TOI
csvData22980923.csv,iCorsi
csvData22980923.csv,iCorsi/60
csvData22980923.csv,iFenwick
csvData22980923.csv,iFenwick/60
csvData21797156.csv,Barometer
csvData21797156.csv,Conditions
csvData21797156.csv,Dewpoint
csvData21797156.csv,Gust Speed
csvData21797156.csv,Humidity
csvData21797156.csv,Local Time
csvData21797156.csv,Precipitation
csvData21797156.csv,Temperature
csvData21797156.csv,Visibility
csvData21797156.csv,Wind Direction
csvData21797156.csv,Wind Speed
csvData568308.csv,Bust (inches)
csvData568308.csv,Hip (inches)
csvData568308.csv,Waist (inches)
csvData568308.csv,Wm Alpha
csvData568308.csv,Wm US
csvData13028743.csv,County
csvData13028743.csv,Emission
csvData13028743.csv,Frequency
csvData13028743.csv,Pag
csvData13028743.csv,Units
csvData27550011.csv,Country
csvData27550011.csv,class
csvData27550011.csv,line/ramp
csvData27550011.csv,place
csvData27550011.csv,site id
csvData27550011.csv,speed
csvData19999867.csv,Bust (inches)
csvData19999867.csv,CN (cm)
csvData19999867.csv,Hip (inches)
csvData19999867.csv,Waist (inches)
csvData19999867.csv,Wm Alpha
csvData19999867.csv,Wm US
csvData1140150.csv,Bust (inches)
csvData1140150.csv,CN (cm)
csvData1140150.csv,Hip (inches)
csvData1140150.csv,Waist (inches)
csvData1140150.csv,Wm Alpha
csvData1140150.csv,Wm US
csvData2342510.csv,Bust (inches)
csvData2342510.csv,CN (cm)
csvData2342510.csv,Hip (inches)
csvData2342510.csv,Waist (inches)
csvData2342510.csv,Wm Alpha
csvData12722558.csv,Country
csvData12722558.csv,Name
csvData12722558.csv,class
csvData12722558.csv,date
csvData12722558.csv,div
csvData12722558.csv,line/ramp
csvData12722558.csv,sex
csvData12722558.csv,speed
csvData7256518.csv,2009
csvData7256518.csv,2010
csvData7256518.csv,Description
csvData7256518.csv,Line
csvData22172528.csv,Bust (inches)
csvData22172528.csv,CN (cm)
csvData22172528.csv,Hip (inches)
csvData22172528.csv,Waist (inches)
csvData22172528.csv,Wm Alpha
csvData22172528.csv,Wm US
csvData24228399.csv,Opponent
csvData14561941.csv,Country
csvData14561941.csv,class
csvData14561941.csv,date
csvData14561941.csv,line/ramp
csvData14561941.csv,round
csvData14561941.csv,site id
csvData22274864.csv,Country
csvData22274864.csv,site id
csvData24838510.csv,Bust (inches)
csvData24838510.csv,CN (cm)
csvData24838510.csv,Hip (inches)
csvData24838510.csv,Waist (inches)
csvData24838510.csv,Wm Alpha
csvData24838510.csv,Wm US
csvData24643235.csv,First A
csvData24643235.csv,FirstA/60
csvData24643235.csv,Points
csvData24643235.csv,Points/60
csvData24643235.csv,Season(s)
csvData24643235.csv,Shots
csvData24643235.csv,Shots/60
csvData24643235.csv,iCorsi
csvData24643235.csv,iCorsi/60
csvData24643235.csv,iFenwick
csvData24643235.csv,iFenwick/60
csvData12567617.csv,Bust (inches)
csvData12567617.csv,CN (cm)
csvData12567617.csv,Hip (inches)
csvData12567617.csv,Waist (inches)
csvData12567617.csv,Wm Alpha
csvData4808958.csv,Country
csvData4808958.csv,date
csvData4808958.csv,site id
csvData11058880.csv,LEAGUE
csvData24712864.csv,Date
csvData24712864.csv,Opponent
csvData24712864.csv,Score
csvData24712864.csv,ast
csvData24712864.csv,brup
csvData24712864.csv,tot
csvData12140426.csv,Opponent
csvData12564240.csv,Age
csvData12564240.csv,City
csvData12564240.csv,Date
csvData12564240.csv,Games
csvData12564240.csv,Phase
csvData12564240.csv,Rank
csvData12564240.csv,Result
csvData4981989.csv,Opponent
csvData4981989.csv,Score
csvData4981989.csv,brup
csvData4981989.csv,yds
csvData10917663.csv,Activity
csvData10917663.csv,Ages
csvData10917663.csv,Cart Icon
csvData10917663.csv,Dates
csvData10917663.csv,Description
csvData10917663.csv,Details Icon
csvData10917663.csv,Enrollment Count Icon
csvData10917663.csv,Fee Icon
csvData10917663.csv,Location
csvData10917663.csv,Location Icon
csvData10917663.csv,Single Icon
csvData10917663.csv,Status
csvData10917663.csv,Time
csvData10917663.csv,Wishlist
csvData15879244.csv,Bust (inches)
csvData15879244.csv,CN (cm)
csvData15879244.csv,Hip (inches)
csvData15879244.csv,Waist (inches)
csvData15879244.csv,Wm Alpha
csvData10092826.csv,ASSETS
csvData10092826.csv,Boston
csvData10092826.csv,Chicago
csvData10092826.csv,Cleveland
csvData10092826.csv,Dallas
csvData10092826.csv,Kansas City
csvData10092826.csv,Minneapolis
csvData10092826.csv,New York
csvData10092826.csv,Philadelphia
csvData10092826.csv,Richmond
csvData10092826.csv,San Francisco
csvData10092826.csv,St. Louis
csvData10092826.csv,Total
csvData15883972.csv,Bust (inches)
csvData15883972.csv,CN (cm)
csvData15883972.csv,Hip (inches)
csvData15883972.csv,Waist (inches)
csvData15883972.csv,Wm Alpha
csvData15883972.csv,Wm US
csvData14976959.csv,Country
csvData14976959.csv,Name
csvData14976959.csv,class
csvData14976959.csv,date
csvData14976959.csv,line/ramp
csvData14976959.csv,site id
csvData1652784.csv,Opponent
csvData1652784.csv,ast
csvData1652784.csv,tack
csvData1351073.csv,Name
csvData1351073.csv,ps-att
csvData1351073.csv,sog
csvData7824564.csv,3pt
csvData7824564.csv,Min
csvData21164966.csv,Bust (inches)
csvData21164966.csv,CN (cm)
csvData21164966.csv,Hip (inches)
csvData21164966.csv,Waist (inches)
csvData21164966.csv,Wm Alpha
csvData12520151.csv,60/90 Rule
csvData12520151.csv,Call Number
csvData12520151.csv,Course Number
csvData12520151.csv,Course Title
csvData12520151.csv,Days
csvData12520151.csv,Instructor
csvData12520151.csv,Location
csvData12520151.csv,Min-Max Credits
csvData12520151.csv,Section Number
csvData11841244.csv,POSTSEASON
csvData11841244.csv,SEASON
csvData11841244.csv,TEAM
csvData14045689.csv,Bust (inches)
csvData14045689.csv,CN (cm)
csvData14045689.csv,Hip (inches)
csvData14045689.csv,Waist (inches)
csvData14045689.csv,Wm Alpha
csvData14045689.csv,Wm US
csvData18086022.csv,Country
csvData18086022.csv,date
csvData18086022.csv,line/ramp
csvData18086022.csv,round
csvData18086022.csv,site id
csvData21494814.csv,Date
csvData21494814.csv,Opponent
csvData1266206.csv,Country
csvData1266206.csv,Name
csvData1266206.csv,class
csvData1266206.csv,div
csvData1266206.csv,round
csvData1266206.csv,site id
csvData1266206.csv,tour
csvData27778084.csv,Bust (inches)
csvData27778084.csv,CN (cm)
csvData27778084.csv,Hip (inches)
csvData27778084.csv,Waist (inches)
csvData27778084.csv,Wm Alpha
csvData14533168.csv,Date
csvData14533168.csv,Opponent
csvData14533168.csv,Score
csvData25931801.csv,Bust (inches)
csvData25931801.csv,CN (cm)
csvData25931801.csv,Hip (inches)
csvData25931801.csv,Waist (inches)
csvData25931801.csv,Wm Alpha
csvData516754.csv,Opponent
csvData516754.csv,Score
csvData516754.csv,brup
csvData516754.csv,sack
csvData21682114.csv,Bust (inches)
csvData21682114.csv,CN (cm)
csvData21682114.csv,Hip (inches)
csvData21682114.csv,Waist (inches)
csvData21682114.csv,Wm Alpha
csvData19687925.csv,Company Name
csvData19687925.csv,Current Ratio
csvData19687925.csv,Debt-to-Rev.
csvData19687925.csv,Financial Strength
csvData19687925.csv,Market Cap (Mil)
csvData19687925.csv,Oper. Margin (%)
csvData19687925.csv,P/E (NRI)
csvData19687925.csv,P/S Ratio
csvData19687925.csv,Profitability Rank
csvData19687925.csv,ROA (%)
csvData19687925.csv,ROE (%)
csvData27064777.csv,Bust (inches)
csvData27064777.csv,CN (cm)
csvData27064777.csv,Hip (inches)
csvData27064777.csv,Waist (inches)
csvData27064777.csv,Wm Alpha
csvData13427459.csv,Asian / Pac Isl
csvData13427459.csv,Black
csvData13427459.csv,Filipino
csvData13427459.csv,Gender
csvData13427459.csv,Higher Education Institution
csvData13427459.csv,Latino
csvData13427459.csv,Native American
csvData13427459.csv,No Response
csvData13427459.csv,Non Res Alien
csvData13427459.csv,Total
csvData13427459.csv,White
csvData21493532.csv,Blk
csvData21493532.csv,Off
csvData21493532.csv,Players
csvData21869048.csv,20 Reb
csvData21869048.csv,Ast/TO
csvData21869048.csv,Dbl Dbl
csvData21869048.csv,HOB
csvData21869048.csv,Season
csvData21869048.csv,Stl/TO
csvData21869048.csv,Techs
csvData21869048.csv,Tpl Dbl
csvData21869048.csv,Win %
csvData5022055.csv,line/ramp
csvData5022055.csv,round
csvData5022055.csv,site id
csvData5022055.csv,speed
csvData5022055.csv,yob
csvData2081510.csv,Bust (inches)
csvData2081510.csv,CN (cm)
csvData2081510.csv,Hip (inches)
csvData2081510.csv,Waist (inches)
csvData2081510.csv,Wm Alpha
csvData2081510.csv,Wm US
csvData28325620.csv,Current Team
csvData28325620.csv,Draft Info
csvData28325620.csv,High Level
csvData28325620.csv,Player
csvData28325620.csv,Status
csvData15705213.csv,Bust (inches)
csvData15705213.csv,CN (cm)
csvData15705213.csv,Hip (inches)
csvData15705213.csv,Waist (inches)
csvData15705213.csv,Wm Alpha
csvData10975009.csv,Bust (inches)
csvData10975009.csv,Hip (inches)
csvData10975009.csv,Waist (inches)
csvData10975009.csv,Wm Alpha
csvData10975009.csv,Wm US
csvData25965353.csv,Age
csvData25965353.csv,Phase
csvData25965353.csv,Rank
csvData25965353.csv,Sport
csvData25965353.csv,Team
csvData21755921.csv,Bust (inches)
csvData21755921.csv,CN (cm)
csvData21755921.csv,Hip (inches)
csvData21755921.csv,Waist (inches)
csvData21755921.csv,Wm Alpha
csvData21755921.csv,Wm US
csvData13104247.csv,Bust (inches)
csvData13104247.csv,CN (cm)
csvData13104247.csv,Hip (inches)
csvData13104247.csv,Waist (inches)
csvData13104247.csv,Wm Alpha
csvData13104247.csv,Wm US
csvData20851404.csv,Opponent
csvData22276916.csv,Date
csvData22276916.csv,Phase
csvData22276916.csv,Rank
csvData22276916.csv,Result
csvData22276916.csv,Unit
csvData16179833.csv,Opponent
csvData13047481.csv,Ballpark
csvData13047481.csv,Best OPS
csvData13047481.csv,Best WHIP
csvData13047481.csv,Manager(s)
csvData13047481.csv,Rank
csvData13047481.csv,Team Name
csvData8116970.csv,Bust (inches)
csvData8116970.csv,CN (cm)
csvData8116970.csv,Hip (inches)
csvData8116970.csv,Waist (inches)
csvData8116970.csv,Wm Alpha
csvData16182866.csv,Opponent
csvData16182866.csv,Score
csvData2257146.csv,Opponent
csvData16787822.csv,Assignee
csvData16787822.csv,Comments
csvData16787822.csv,Milestone
csvData16787822.csv,Priority
csvData16787822.csv,Reported by
csvData16787822.csv,Updated
csvData16787822.csv,Votes
csvData13456608.csv,Opponent
csvData13456608.csv,rbi
csvData5737208.csv,Bust (inches)
csvData5737208.csv,CN (cm)
csvData5737208.csv,Hip (inches)
csvData5737208.csv,Waist (inches)
csvData5737208.csv,Wm Alpha
csvData10664355.csv,bases empty
csvData10664355.csv,fly out
csvData10664355.csv,gnd out
csvData10664355.csv,opponent
csvData10664355.csv,rch as leadoff
csvData10664355.csv,score
csvData10664355.csv,total h-ab
csvData10664355.csv,vs left
csvData10664355.csv,vs right
csvData10664355.csv,with 2-outs
csvData10664355.csv,with runners
csvData1335254.csv,Opponent
csvData1335254.csv,Score
csvData25091915.csv,Activity
csvData25091915.csv,Cart Icon
csvData25091915.csv,Days
csvData25091915.csv,Description
csvData25091915.csv,Details Icon
csvData25091915.csv,Enrollment Count Icon
csvData25091915.csv,Fee Icon
csvData25091915.csv,Fees
csvData25091915.csv,Location
csvData25091915.csv,Location Icon
csvData25091915.csv,Single Icon
csvData25091915.csv,Wishlist
csvData25321210.csv,Bust (inches)
csvData25321210.csv,CN (cm)
csvData25321210.csv,Hip (inches)
csvData25321210.csv,Waist (inches)
csvData25321210.csv,Wm Alpha
csvData25321210.csv,Wm US
csvData7452094.csv,Bust (inches)
csvData7452094.csv,CN (cm)
csvData7452094.csv,Hip (inches)
csvData7452094.csv,Waist (inches)
csvData7452094.csv,Wm Alpha
csvData7452094.csv,Wm US
csvData24519630.csv,Season
csvData18017401.csv,Pit(cnt)Sequence
csvData18017401.csv,Pitcher
csvData18017401.csv,Play Description
csvData3077861.csv,class
csvData3077861.csv,site id
csvData3376752.csv,Bust (inches)
csvData3376752.csv,CN (cm)
csvData3376752.csv,Hip (inches)
csvData3376752.csv,Waist (inches)
csvData3376752.csv,Wm Alpha
csvData1492719.csv,Bust (inches)
csvData1492719.csv,CN (cm)
csvData1492719.csv,Hip (inches)
csvData1492719.csv,Waist (inches)
csvData1492719.csv,Wm Alpha
csvData3908481.csv,Bust (inches)
csvData3908481.csv,CN (cm)
csvData3908481.csv,Hip (inches)
csvData3908481.csv,Waist (inches)
csvData3908481.csv,Wm Alpha
csvData11781598.csv,Date
csvData11781598.csv,Games
csvData11781598.csv,NOC
csvData11781598.csv,Phase
csvData11781598.csv,Result
csvData11781598.csv,Sport
csvData11781598.csv,Unit
csvData4434482.csv,Date
csvData4434482.csv,Opponent
csvData3174851.csv,Opponent
csvData3174851.csv,Score
csvData7917252.csv,Conditions
csvData7917252.csv,Dew Point
csvData7917252.csv,Events
csvData7917252.csv,Gust Speed
csvData7917252.csv,Humidity
csvData7917252.csv,Precip
csvData7917252.csv,Pressure
csvData7917252.csv,Visibility
csvData7917252.csv,Wind Dir
csvData7917252.csv,Wind Speed
csvData12524157.csv,Country
csvData12524157.csv,Name
csvData12524157.csv,class
csvData12524157.csv,date
csvData12524157.csv,div
csvData12524157.csv,line/ramp
csvData12524157.csv,place
csvData12524157.csv,sex
csvData12524157.csv,site id
csvData11995640.csv,Opponent
csvData7829518.csv,Age
csvData7829518.csv,Econ
csvData7829518.csv,Name
csvData7829518.csv,Runs
csvData7829518.csv,S. Rate
csvData15060079.csv,3PM
csvData15060079.csv,Player
csvData15060079.csv,Pos
csvData11972688.csv,Bust (inches)
csvData11972688.csv,CN (cm)
csvData11972688.csv,Hip (inches)
csvData11972688.csv,Waist (inches)
csvData11972688.csv,Wm Alpha
csvData26311710.csv,Avg. Time
csvData26311710.csv,Team name
csvData26311710.csv,Total Time
